algorithm,graph_size,nodes,edges,execution_time_ms,memory_usage_mb,path_length,iterations,complexity,source,timestamp
A*,small,95,233,375.244,0.006,9,44,O(E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.401126
A*,small,98,242,462.344,0.005,9,59,O(E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.401126
A*,small,98,278,397.439,0.006,7,71,O(E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.401126
BFS,large,1095,24851,24922.386,0.422,14,1267,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,1272,12222,12814.557,0.226,19,984,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,1282,29211,30077.626,0.597,8,1412,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,1413,33761,32647.197,0.604,7,1331,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,1452,33336,31611.425,0.673,5,1117,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,1459,14337,15648.224,0.267,15,1248,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,1507,40092,36923.961,0.718,7,1656,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,1679,15174,15029.557,0.265,10,1346,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,1690,45008,46813.383,0.832,7,1933,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,1915,7034,7191.461,0.136,20,1588,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,1932,31297,35319.152,0.558,7,1634,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,2155,18704,19476.48,0.383,18,2216,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,2229,38371,35599.162,0.71,16,2188,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,2392,28661,32029.573,0.54,9,2105,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,2469,34166,38689.494,0.668,10,2586,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,2558,37561,44496.9,0.648,16,3231,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,2631,35738,32339.634,0.673,8,3083,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,2650,11127,11684.058,0.24,18,3210,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,2709,14954,16465.437,0.281,10,1896,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,2836,7689,11669.814,0.17,12,2706,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,2863,38882,42304.594,0.799,14,2430,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,3156,28913,28150.584,0.577,6,2891,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,3457,42706,43184.463,0.843,5,2886,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,3491,19247,24598.52,0.388,9,3339,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,3524,28633,32585.683,0.564,6,4141,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,3683,38873,39860.012,0.808,6,4307,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,3946,32909,39712.945,0.691,12,5068,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,4160,42973,53665.743,0.83,16,4792,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,4184,20490,27092.101,0.399,17,4461,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,4281,18243,23189.892,0.353,9,4449,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,4291,36861,45159.252,0.711,17,3088,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,4353,25221,35433.388,0.463,14,3864,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,4589,8111,13491.58,0.199,9,3291,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,4637,47275,42881.774,0.911,17,4918,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,5107,25183,27454.974,0.499,8,5465,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,5170,23939,30297.943,0.529,12,3860,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,5250,32955,44572.919,0.621,17,3885,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,5272,30840,29337.808,0.612,9,4445,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,5287,17070,26372.587,0.35,10,5255,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,5358,41001,37103.516,0.835,16,4869,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,5432,41685,55576.084,0.78,5,5226,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,5546,19355,28466.291,0.418,11,5748,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,5637,8066,11502.48,0.202,9,5336,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,5691,24312,34652.974,0.489,20,5422,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,5699,30110,30031.225,0.561,5,6516,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,5772,25885,29368.778,0.541,13,6655,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,5892,46988,60282.075,0.858,6,4810,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,5997,27296,33596.462,0.595,5,7658,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,6005,18330,25090.959,0.425,15,5866,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,6108,11574,19345.726,0.266,18,5354,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,6136,21047,23527.698,0.402,13,5630,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,6295,28517,38422.709,0.552,19,8102,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,6321,22448,31229.766,0.436,19,4846,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,6332,5117,13217.334,0.16,13,6021,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,6588,6694,15802.155,0.169,8,7217,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,6612,12433,19240.518,0.306,9,8364,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,6615,29445,34168.106,0.553,16,7221,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,6760,49431,58936.109,0.886,17,6641,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,6786,29406,38469.297,0.605,18,4838,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,6791,17401,27956.04,0.383,13,6848,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,6851,15567,19501.243,0.32,11,5591,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,7039,40017,47619.076,0.745,15,6375,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,large,7178,24473,28651.713,0.492,18,7178,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,7339,20486,23043.628,0.481,20,9528,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,7821,36909,47197.782,0.756,11,9952,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,8057,47739,63666.284,0.926,12,9051,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,8238,19259,25564.297,0.409,15,6321,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,8390,16686,30037.614,0.374,13,9680,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,8400,19483,23039.509,0.406,8,7264,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,8404,34479,40155.414,0.744,17,6491,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,8445,20223,29959.582,0.473,8,9612,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,8623,14485,21800.303,0.36,18,6055,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,8699,38707,53817.587,0.853,14,7111,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,8790,11781,19328.693,0.276,7,7235,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,8845,34638,36628.389,0.746,12,8234,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,9016,20419,33565.925,0.455,18,8177,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,9179,32792,40280.203,0.679,16,9649,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,9196,42081,53931.368,0.846,17,11416,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,large,9238,7849,19145.649,0.232,20,9371,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,9398,25629,39397.883,0.536,7,6671,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.384107
BFS,large,9825,13273,18831.049,0.355,15,12326,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.383088
BFS,large,9992,6089,15308.837,0.222,19,8289,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.382081
BFS,medium,103,3263,2850.475,0.058,9,73,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,117,1970,1711.826,0.036,6,113,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,117,1576,1807.436,0.029,5,100,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,118,4713,3901.759,0.088,5,119,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,119,3931,4412.131,0.075,8,105,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,120,825,1122.985,0.015,9,133,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,131,888,839.98,0.016,6,129,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,146,2512,2494.945,0.05,7,129,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,149,856,990.31,0.018,13,135,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,151,3899,4000.285,0.069,14,153,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,174,4274,5083.908,0.073,17,205,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,190,4456,4791.851,0.083,17,180,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,190,1711,2155.97,0.032,14,169,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,208,2202,2333.789,0.045,19,218,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,210,3714,4454.427,0.073,7,249,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,213,2447,2635.212,0.05,14,180,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,233,1698,1858.111,0.036,9,205,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,244,4148,4357.495,0.082,10,194,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,284,2324,2914.695,0.042,9,257,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,305,1260,1789.507,0.026,16,235,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,315,4023,5201.286,0.07,18,378,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,330,2621,2361.091,0.049,5,345,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,334,4976,5951.944,0.102,9,332,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,336,1914,2245.952,0.038,14,398,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,352,4876,5453.657,0.096,18,414,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,383,2954,3450.659,0.052,11,440,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,389,2265,3063.6,0.042,20,279,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,403,4938,5447.67,0.103,19,336,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,405,1674,1806.038,0.033,13,349,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,413,744,1198.013,0.017,6,298,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,434,1308,1682.577,0.025,20,419,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,445,845,1064.27,0.018,10,390,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,451,1134,1567.279,0.023,12,387,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,458,1965,2510.814,0.037,11,581,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,462,3492,4413.096,0.07,9,333,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,467,424,944.895,0.011,12,477,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,467,4936,6117.999,0.088,15,471,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,490,531,1028.419,0.014,6,617,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,495,3593,4782.978,0.064,10,479,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,508,2679,3377.662,0.051,14,385,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,509,3651,3462.537,0.068,8,596,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,524,3999,4153.922,0.078,11,600,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,528,4949,5158.445,0.086,19,405,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,530,3497,3525.485,0.072,5,512,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,555,4425,3988.5,0.092,13,466,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,573,2428,2859.768,0.052,6,506,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,604,4466,4115.432,0.084,18,705,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,616,2939,3928.465,0.058,6,749,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,621,2519,2971.7,0.053,8,505,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,648,4864,5903.053,0.091,7,589,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,655,1489,2513.728,0.036,10,799,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,658,1066,1756.257,0.024,15,572,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,662,4216,4171.576,0.088,10,753,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,666,604,1096.391,0.018,19,629,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,671,584,1162.749,0.015,6,857,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,691,1340,1812.97,0.029,14,598,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,698,2085,2320.101,0.042,13,779,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,707,4068,3911.572,0.077,11,825,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,723,1269,1864.587,0.031,13,593,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,724,2389,3571.563,0.049,6,889,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,726,500,1192.226,0.016,17,573,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,727,2707,3650.098,0.06,13,930,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,753,2011,2864.819,0.04,5,760,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,762,1686,2179.869,0.041,7,965,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,770,1787,2740.251,0.04,13,740,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,787,4212,5347.335,0.081,17,626,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,787,1096,1646.609,0.027,18,962,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,794,1258,2300.865,0.031,14,895,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,820,1884,3172.049,0.04,13,1034,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,829,4677,4614.992,0.086,10,973,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,830,3949,4518.082,0.08,6,785,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,859,3547,4803.898,0.075,14,810,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,864,4509,6403.109,0.094,13,1063,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,869,864,1682.004,0.024,12,876,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,874,1134,1779.24,0.03,13,915,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,877,2329,3126.879,0.053,10,1096,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,885,1830,3001.717,0.04,11,885,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,887,1147,1789.82,0.028,14,968,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,887,1214,1859.736,0.032,14,769,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,891,1595,2502.312,0.035,16,996,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,895,2221,3283.775,0.048,16,736,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080
BFS,medium,898,758,1721.303,0.024,14,804,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081
BFS,medium,908,752,1957.621,0.021,12,1098,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,924,1090,2175.956,0.026,13,652,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,952,4614,6651.889,0.095,10,946,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,954,4199,4734.623,0.092,6,724,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,982,2000,3083.788,0.049,6,1170,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,medium,990,4521,6540.974,0.1,15,1135,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080
BFS,small,10,38,52.705,0.001,1,11,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081
BFS,small,11,96,107.687,0.002,5,11,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
BFS,small,12,40,52.485,0.001,5,9,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081
BFS,small,16,261,329.256,0.005,5,14,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081
